INV_DT,INV_NO,INV_NO_KEY,QTY,GROSS,UNITPRICE,NET_TOT_TAX,ADJ_AMT,CUST_DISC_AMT,PRODUCT_DISC_AMT,NET,CUST_NAME,CUST_STARTDT,CUSTOMER_ID,SECTOR,CATEGORY,SUBCATEGPRY,DISTRIBUTOR_ID,SKUID,DIST_NAME,COUNTRY_ID
2023-02-18,F2AD0F89,INV-7568C84B,48,1.329594,0.027699875,10,0,4,1,1.1301549,,,CUST10082,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-02-23,C2656155,INV-8983E99B,28,0.993599,0.035485679,10,0,4,1,0.84455915,,,CUST10082,FAMILY,TISSUE,Kleenex,DT7890,S1T2U3,Sunrise Logistics,
2023-05-19,96EE2CC5,INV-70BC64A6,21,2.231395,0.106256905,10,0,4,1,1.89668575,,,CUST10082,BCC,WIPES,Huggies,DT7890,GZ0G57,Sunrise Logistics,
2023-06-10,10D5359A,INV-BCC2D8E3,84,5.4048,0.064342857,10,0,4,1,4.59408,,,CUST10082,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-08-15,5ACF22D9,INV-4A6F5894,11,0.1694,0.0154,10,0,4,1,0.14399,,,CUST10082,FEM,SANITARY,Always,DT7890,V4W5X,Sunrise Logistics,
2023-05-29,465F1F2E,INV-1583DF05,42,6.275,0.149404762,10,0,4,1,5.33375,,,CUST10083,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-06-08,FADC8A61,INV-E945E161,24,3.3152,0.138133333,10,0,4,1,2.81792,,,CUST10083,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-09-07,0987D61E,INV-089DAAA7,32,8.8968,0.278025,10,0,4,1,7.56228,,,CUST10083,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-01-25,32162F35,INV-8968B4ED,71,26.2594,0.369850704,10,0,4,1,22.32049,,,CUST10085,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-05-05,EF8E450A,INV-2C38D88B,9,1.2442,0.138244444,10,0,4,1,1.05757,,,CUST10085,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-10-09,E48BE5DA,INV-00023B8E,45,10.8574,0.241275556,10,0,4,1,9.22879,,,CUST10086,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-05-16,5581809A,INV-81CE705E,35,1.3104,0.03744,10,0,4,1,1.11384,,,CUST10086,BCC,TOILETRIES,Pampers,DT4500,P7Q8R9,Prestige Supplies,
2023-07-09,1CA773F3,INV-7A5F4AEF,180,71.578998,0.3976611,10,0,4,1,60.8421483,,,CUST10086,FEM,LINERS,Kotex,DT4500,X9YQ3T,Prestige Supplies,
2023-08-01,AFE597FD,INV-4E4B2948,51,1.6246,0.031854902,10,0,4,1,1.38091,,,CUST10086,BCC,TOILETRIES,Pampers,DT4500,P7Q8R9,Prestige Supplies,
2023-09-11,1AC08472,INV-391194A5,36,0.9074,0.025205556,10,0,4,1,0.77129,,,CUST10086,BCC,TOILETRIES,Pampers,DT4500,P7Q8R9,Prestige Supplies,
2023-02-15,22148D4F,INV-2E594787,9,0.0694,0.007711111,10,0,4,1,0.05899,,,CUST10088,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,
2023-03-31,2C43FAEA,INV-36061CEF,81,31.3238,0.38671358,10,0,4,1,26.62523,,,CUST10088,FEM,LINERS,Kotex,DT9012,X9YQ3T,Premium Products Co,
2023-04-13,3371EA75,INV-BAA91197,7,0.1526,0.0218,10,0,4,1,0.12971,,,CUST10088,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,
2023-10-11,811A6071,INV-19813C6D,2,0.9504,0.4752,10,0,4,1,0.80784,Martinez PLC,26-01-2022,CUST10090,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,US
2023-05-16,A4746111,INV-538180C5,32,0.3968,0.0124,10,0,4,1,0.33728,Martinez PLC,26-01-2022,CUST10090,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-08-07,7467D412,INV-7F240417,62,2.42,0.039032258,10,0,4,1,2.057,Martinez PLC,26-01-2022,CUST10090,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,US
2023-02-26,F4291820,INV-9D8F733D,57,1.267598,0.022238561,10,0,4,1,1.0774583,,,CUST10091,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,
2023-05-22,45512942,INV-1E6AA7D0,23,0.555598,0.024156435,10,0,4,1,0.4722583,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,US
2023-07-31,901B5AB0,INV-AC1972F9,147,55.429997,0.37707481,10,0,4,1,47.11549745,Patterson and Strickland Downs,21-03-2021,CUST10092,FEM,LINERS,Kotex,DT3501,X9YQ3T,Global Enterprises,US
2023-08-13,8F189D70,INV-57EB9F72,60,14.7753,0.246255,10,0,4,1,12.559005,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,US
2023-09-21,44659954,INV-B9404855,30,0.7372,0.024573333,10,0,4,1,0.62662,Patterson and Strickland Downs,21-03-2021,CUST10092,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,US
2023-01-22,8B8286E9,INV-E443B1AC,9,0.1076,0.011955556,10,0,4,1,0.09146,,,CUST10094,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-12-30,45C1FA47,INV-68730B5E,14,0.2488,0.017771429,10,0,4,1,0.21148,,,CUST10094,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-01-04,6379ECDE,INV-6E4FA5F3,35,0.657997,0.018799914,10,0,4,1,0.55929745,Estes and Sons,05-06-2021,CUST10095,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,UK
2023-05-26,6FBEDA1F,INV-20C3A833,101,42.8476,0.424233663,10,0,4,1,36.42046,Estes and Sons,05-06-2021,CUST10095,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,UK
2023-07-09,8E612020,INV-D0C8A394,38,0.853999,0.022473658,10,0,4,1,0.72589915,Estes and Sons,05-06-2021,CUST10095,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,UK
2023-08-11,808AB77D,INV-D35BE05C,2,0.9504,0.4752,10,0,4,1,0.80784,,,CUST10096,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-04-15,A9C96D7D,INV-A1425445,107,6.3334,0.059190654,10,0,4,1,5.38339,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-04-09,990C91A1,INV-5024F80B,36,2.1504,0.059733333,10,0,4,1,1.82784,Watkins and Sons,26-12-2022,CUST10097,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,CA
2023-09-11,10FA822F,INV-60278AB7,104,43.2364,0.415734615,10,0,4,1,36.75094,Watkins and Sons,26-12-2022,CUST10097,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,CA
2023-04-23,679F10ED,INV-76C474BE,47,9.2885,0.19762766,10,0,4,1,7.895225,,,CUST10098,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-05-11,572CF787,INV-42750D58,20,3.180392,0.1590196,10,0,4,1,2.7033332,,,CUST10098,FAMILY,TISSUE,Kleenex,DT7890,S1T2U3,Sunrise Logistics,
2023-05-13,693170AE,INV-0EAEC794,46,1.743198,0.037895609,10,0,4,1,1.4817183,,,CUST10098,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-05-18,9C6EC8DC,INV-BFED589B,39,7.3654,0.18885641,10,0,4,1,6.26059,,,CUST10098,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-05-27,9CAFE1ED,INV-4DE60E47,49,8.0258,0.163791837,10,0,4,1,6.82193,,,CUST10098,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-05-06,630BF682,INV-FCC1F231,54,0.885999,0.016407389,10,0,4,1,0.75309915,,,CUST10098,BCC,LOTIONS,Pampers,DT7890,M4N5O6,Sunrise Logistics,
2023-08-26,4365668B,INV-E8AC192B,68,2.2376,0.032905882,10,0,4,1,1.90196,,,CUST10098,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-10-04,950FE4F2,INV-91FB5BB6,2,0.9504,0.4752,10,0,4,1,0.80784,,,CUST10099,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-12-17,0514AA42,INV-891ACF88,15,0.2304,0.01536,10,0,4,1,0.19584,,,CUST10100,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-12-02,CD3E8CDF,INV-7642D15A,24,6.8169,0.2840375,10,0,4,1,5.794365,,,CUST10100,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-03-12,86F4D4CF,INV-6F79F72A,39,3.614,0.092666667,10,0,4,1,3.0719,,,CUST10100,BCC,TOILETRIES,Pampers,DT4500,P7Q8R9,Prestige Supplies,
2023-03-05,C0204927,INV-BD45E5F9,107,50.5026,0.471986916,10,0,4,1,42.92721,,,CUST10100,FAMILY,FACIAL TISSUES,Wipes,DT4500,J0DZIZ,Prestige Supplies,
2023-04-07,09EFC2BA,INV-68ABC0BB,18,0.2384,0.013244444,10,0,4,1,0.20264,,,CUST10100,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-09-29,DBEBB593,INV-CFF8FD30,7,0.148,0.021142857,10,0,4,1,0.1258,,,CUST10100,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-09-03,3DA62B97,INV-440ED20E,24,0.3408,0.0142,10,0,4,1,0.28968,,,CUST10100,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-01-18,934F8956,INV-0B46E458,31,0.693998,0.022387032,10,0,4,1,0.5898983,,,CUST10101,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-01-29,A37F4C14,INV-66E608A0,27,0.6554,0.024274074,10,0,4,1,0.55709,,,CUST10101,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-10-14,F2B00435,INV-C03CB85C,33,0.4868,0.014751515,10,0,4,1,0.41378,,,CUST10101,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-12-18,4E9C9808,INV-E50315FD,48,7.6664,0.159716667,10,0,4,1,6.51644,,,CUST10103,FAMILY,TISSUE,Kleenex,DT9012,S1T2U3,Premium Products Co,
2023-12-09,0577D513,INV-C14F62BB,24,7.4129,0.308870833,10,0,4,1,6.300965,,,CUST10103,BCC,DIAPERS,Huggies,DT9012,8H9FPQ,Premium Products Co,
2023-03-22,5CBC59AA,INV-E5916D03,60,18.5436,0.30906,10,0,4,1,15.76206,,,CUST10103,FAMILY,FACIAL TISSUES,Wipes,DT9012,J0DZIZ,Premium Products Co,
2023-06-08,1427A37A,INV-AA63BDB0,29,2.2002,0.075868966,10,0,4,1,1.87017,,,CUST10103,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-03-14,FAEDF21F,INV-AE917DD0,26,0.1248,0.0048,10,0,4,1,0.10608,,,CUST10023,FEM,LINERS,Kotex,DT3501,X9YQ3T,Global Enterprises,
2023-08-24,2085C003,INV-720FF6B9,12,0.096,0.008,10,0,4,1,0.0816,,,CUST10000,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,
2023-08-28,834E2FC8,INV-9CE34289,338,11.8264,0.034989349,10,0,4,1,10.05244,,,CUST10070,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-09-04,A809D6C7,INV-3AE1A8A7,22,0.242,0.011,10,0,4,1,0.2057,,,CUST10070,BCC,WIPES,Huggies,DT3501,GZ0G57,Global Enterprises,
2023-01-09,844EDFC2,INV-4D1D6EBA,35,0.702797,0.020079914,10,0,4,1,0.59737745,,,CUST10002,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,
2023-10-19,55146DEC,INV-CBA1AF19,9,0.1736,0.019288889,10,0,4,1,0.14756,,,CUST10002,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-10-02,3CD10D73,INV-60BAD767,12,0.15,0.0125,10,0,4,1,0.1275,,,CUST10074,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-07-15,CC97BD76,INV-12AFDD27,31,0.6892,0.022232258,10,0,4,1,0.58582,,,CUST10002,BCC,LOTIONS,Pampers,DT3501,M4N5O6,Global Enterprises,
2023-10-29,1ABE0CEB,INV-6D7E8970,176,73.251795,0.416203381,10,0,4,1,62.26402575,,,CUST10016,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-03-15,9E7581DC,INV-A408928F,29,3.8684,0.133393103,10,0,4,1,3.28814,Taylor Smith,05-10-2022,CUST10004,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,UK
2023-04-07,1798F520,INV-F3C934AE,31,3.343596,0.107857935,10,0,4,1,2.8420566,,,CUST10074,FAMILY,TISSUE,Kleenex,DT5678,S1T2U3,Quality Goods Inc,
2023-08-19,60141C23,INV-16FE46B8,203,76.745599,0.378057138,10,0,4,1,65.23375915,Joyce and Rodriguez Houston,18-03-2022,CUST10005,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,UK
2023-03-15,DF72ACE8,INV-1676DF08,63,16.3944,0.260228571,10,0,4,1,13.93524,,,CUST10007,FAMILY,FACIAL TISSUES,Wipes,DT7890,J0DZIZ,Sunrise Logistics,
2023-03-16,5F4EA7F3,INV-ADA9A40A,62,23.761199,0.383245145,10,0,4,1,20.19701915,,,CUST10007,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,
2023-03-04,8224E1AD,INV-F491789E,103,35.074199,0.340526204,10,0,4,1,29.81306915,,,CUST10007,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,
2023-11-13,CFF7F4A8,INV-2CAB0B64,15,0.1768,0.011786667,10,0,4,1,0.15028,,,CUST10008,FEM,SANITARY,Always,DT7890,V4W5X,Sunrise Logistics,
2023-05-10,2A835D0A,INV-FD5584DF,54,1.8532,0.034318519,10,0,4,1,1.57522,,,CUST10008,BCC,TOILETRIES,Pampers,DT7890,P7Q8R9,Sunrise Logistics,
2023-05-30,31D8586A,INV-88122FFF,17,0.761998,0.044823412,10,0,4,1,0.6476983,,,CUST10008,FAMILY,TISSUE,Kleenex,DT7890,S1T2U3,Sunrise Logistics,
2023-07-13,75B21B7A,INV-4C0F4D23,114,49.105398,0.430749105,10,0,4,1,41.7395883,,,CUST10008,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,
2023-08-06,DDE76219,INV-F9D9CD39,198,78.553399,0.396734338,10,0,4,1,66.77038915,,,CUST10008,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,
2023-12-19,186C8636,INV-0780A13D,16,2.6401,0.16500625,10,0,4,1,2.244085,,,CUST10010,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-09-18,6DB42C63,INV-00B715B9,74,24.176399,0.326708095,10,0,4,1,20.54993915,,,CUST10010,FEM,LINERS,Kotex,DT4500,X9YQ3T,Prestige Supplies,
2023-07-31,18521B47,INV-5572E753,40,12.4749,0.3118725,10,0,4,1,10.603665,,,CUST10011,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,
2023-11-12,5ECC4FC6,INV-F84C5263,9,0.216,0.024,10,0,4,1,0.1836,,,CUST10014,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,
2023-05-13,0CDA2224,INV-D1DA2ACC,106,4.6332,0.043709434,10,0,4,1,3.93822,,,CUST10014,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-06-28,1068216C,INV-5BD4E84D,17,0.3644,0.021435294,10,0,4,1,0.30974,,,CUST10014,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-01-25,DC526461,INV-8A0196D9,18,1.959992,0.108888444,10,0,4,1,1.6659932,,,CUST10016,FAMILY,TISSUE,Kleenex,DT3501,S1T2U3,Global Enterprises,
2023-10-30,BE185547,INV-DBC05057,40,2.235,0.055875,10,0,4,1,1.89975,,,CUST10016,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,
2023-10-04,004A45A5,INV-84B4E734,132,56.043998,0.424575742,10,0,4,1,47.6373983,,,CUST10016,FEM,LINERS,Kotex,DT3501,X9YQ3T,Global Enterprises,
2023-12-01,0A330748,INV-208FDB12,6,0.15,0.025,10,0,4,1,0.1275,,,CUST10016,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-12-19,DE809105,INV-514C3E5C,16,2.6401,0.16500625,10,0,4,1,2.244085,,,CUST10016,BCC,DIAPERS,Huggies,DT3501,8H9FPQ,Global Enterprises,
2023-02-20,600B5827,INV-D1D74BEE,36,2.8542,0.079283333,10,0,4,1,2.42607,,,CUST10016,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,
2023-09-03,EFB11F1C,INV-3D6434D7,24,0.3408,0.0142,10,0,4,1,0.28968,,,CUST10016,FEM,SANITARY,Always,DT3501,V4W5X,Global Enterprises,
2023-03-24,BC8922FF,INV-E8ACD1AB,48,0.2304,0.0048,10,0,4,1,0.19584,,,CUST10018,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-01-24,434E4523,INV-81EDA181,66,33.8192,0.512412121,10,0,4,1,28.74632,,,CUST10019,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,
2023-01-27,18DE5920,INV-3B8FAC78,23,3.576598,0.155504261,10,0,4,1,3.0401083,,,CUST10019,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-02-19,9C62275D,INV-0C408DC7,56,3.4982,0.062467857,10,0,4,1,2.97347,,,CUST10019,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,
2023-03-18,728F2910,INV-F4AB1170,114,37.5234,0.329152632,10,0,4,1,31.89489,,,CUST10019,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,
2023-04-09,858A7136,INV-8EEC089B,36,2.1504,0.059733333,10,0,4,1,1.82784,,,CUST10019,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,
2023-05-13,ACFC7171,INV-AAC5B690,120,40.8958,0.340798333,10,0,4,1,34.76143,,,CUST10019,FAMILY,FACIAL TISSUES,Wipes,DT5678,J0DZIZ,Quality Goods Inc,
2023-05-15,A6A08064,INV-1DA4EBA7,29,2.925,0.100862069,10,0,4,1,2.48625,,,CUST10019,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-09-03,4854E2D8,INV-048B0B6A,159,61.813598,0.388764767,10,0,4,1,52.5415583,,,CUST10019,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-01-06,EBDE170A,INV-5D6D9530,33,8.3544,0.253163636,10,0,4,1,7.10124,,,CUST10020,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-10-01,549EE3B7,INV-5C31C221,23,0.4154,0.01806087,10,0,4,1,0.35309,,,CUST10020,FEM,SANITARY,Always,DT5678,V4W5X,Quality Goods Inc,
2023-05-01,E45F1D22,INV-395AB3A5,57,2.0368,0.035733333,10,0,4,1,1.73128,,,CUST10020,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,
2023-08-17,D89C86FE,INV-555ECC3A,17,0.596799,0.035105824,10,0,4,1,0.50727915,,,CUST10020,BCC,LOTIONS,Pampers,DT5678,M4N5O6,Quality Goods Inc,
2023-09-06,EBCC1EEC,INV-6CB9F082,48,1.7646,0.0367625,10,0,4,1,1.49991,,,CUST10020,BCC,TOILETRIES,Pampers,DT5678,P7Q8R9,Quality Goods Inc,
2023-02-13,B5CA325A,INV-65D54219,18,1.443595,0.080199722,10,0,4,1,1.22705575,,,CUST10022,FAMILY,TISSUE,Kleenex,DT7890,S1T2U3,Sunrise Logistics,
2023-02-24,A0C75E4A,INV-3F9465BA,34,10.0104,0.294423529,10,0,4,1,8.50884,,,CUST10023,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-06-28,1A6063BE,INV-15B79465,27,6.2634,0.231977778,10,0,4,1,5.32389,,,CUST10023,BCC,DIAPERS,Huggies,DT7890,8H9FPQ,Sunrise Logistics,
2023-07-25,4D1B9B65,INV-CE1E6A48,146,53.610997,0.36719861,10,0,4,1,45.56934745,,,CUST10023,FEM,LINERS,Kotex,DT7890,X9YQ3T,Sunrise Logistics,
2023-08-01,CF535802,INV-0DA7E9CB,47,4.520998,0.096191447,10,0,4,1,3.8428483,,,CUST10023,BCC,WIPES,Huggies,DT7890,GZ0G57,Sunrise Logistics,
2023-08-11,705BF4B6,INV-050BD1B9,22,2.159798,0.098172636,10,0,4,1,1.8358283,,,CUST10023,BCC,WIPES,Huggies,DT7890,GZ0G57,Sunrise Logistics,
2023-01-30,34C5228C,INV-7D380703,14,0.1762,0.012585714,10,0,4,1,0.14977,,,CUST10025,FEM,SANITARY,Always,DT4500,V4W5X,Prestige Supplies,
2023-10-02,B944AC01,INV-D8DE00DB,229,112.029393,0.489211323,10,0,4,1,95.22498405,,,CUST10025,FEM,LINERS,Kotex,DT4500,X9YQ3T,Prestige Supplies,
2023-02-13,5927E433,INV-D4DC690C,26,3.796798,0.146030692,10,0,4,1,3.2272783,,,CUST10025,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,
2023-02-14,22BDB85E,INV-98460730,28,2.3156,0.0827,10,0,4,1,1.96826,,,CUST10025,BCC,TOILETRIES,Pampers,DT4500,P7Q8R9,Prestige Supplies,
2023-02-23,E7369007,INV-325940DE,28,0.5732,0.020471429,10,0,4,1,0.48722,,,CUST10025,BCC,LOTIONS,Pampers,DT4500,M4N5O6,Prestige Supplies,
2023-12-08,D0FDB855,INV-9EF980B6,27,2.2867,0.084692593,10,0,4,1,1.943695,Barber and Watkins Cook,19-06-2022,CUST10026,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,AU
2023-09-19,68646C0D,INV-C0A15C25,33,9.6881,0.293578788,10,0,4,1,8.234885,Barber and Watkins Cook,19-06-2022,CUST10026,BCC,DIAPERS,Huggies,DT4500,8H9FPQ,Prestige Supplies,AU
2023-09-05,FF999D9F,INV-515167E7,49,5.279396,0.107742776,10,0,4,1,4.4874866,Barber and Watkins Cook,19-06-2022,CUST10026,BCC,WIPES,Huggies,DT4500,GZ0G57,Prestige Supplies,AU
2023-01-24,336E6D2C,INV-335546DE,21,1.982391,0.094399571,10,0,4,1,1.68503235,Thompson Inc,20-05-2022,CUST10028,FAMILY,TISSUE,Kleenex,DT9012,S1T2U3,Premium Products Co,FR
2023-10-11,C95DE7E9,INV-DC36E5D4,89,41.483997,0.466112326,10,0,4,1,35.26139745,Thompson Inc,20-05-2022,CUST10028,FEM,LINERS,Kotex,DT9012,X9YQ3T,Premium Products Co,FR
2023-04-07,3FA1F226,INV-536545D9,18,0.2384,0.013244444,10,0,4,1,0.20264,Thompson Inc,20-05-2022,CUST10028,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,FR
2023-04-09,41DDF2ED,INV-CB1D79A2,45,5.318785,0.118195222,10,0,4,1,4.52096725,Thompson Inc,20-05-2022,CUST10028,FAMILY,TISSUE,Kleenex,DT9012,S1T2U3,Premium Products Co,FR
2023-01-24,3481605A,INV-9C218943,20,0.3448,0.01724,10,0,4,1,0.29308,,,CUST10029,FEM,SANITARY,Always,DT9012,V4W5X,Premium Products Co,
2023-04-18,DBB0E199,INV-65738B7F,32,7.451,0.23284375,10,0,4,1,6.33335,,,CUST10029,BCC,DIAPERS,Huggies,DT9012,8H9FPQ,Premium Products Co,
2023-05-26,EEC6B155,INV-005B7701,35,1.3798,0.039422857,10,0,4,1,1.17283,,,CUST10029,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-05-03,3379B5C4,INV-CC16DDEB,32,0.5208,0.016275,10,0,4,1,0.44268,,,CUST10029,BCC,LOTIONS,Pampers,DT9012,M4N5O6,Premium Products Co,
2023-06-10,AADFEC0C,INV-E051A064,43,6.883,0.160069767,10,0,4,1,5.85055,,,CUST10029,BCC,DIAPERS,Huggies,DT9012,8H9FPQ,Premium Products Co,
2023-07-22,15D86E03,INV-86E456AA,45,5.496992,0.122155378,10,0,4,1,4.6724432,,,CUST10029,BCC,WIPES,Huggies,DT9012,GZ0G57,Premium Products Co,
2023-08-13,73402094,INV-4DBFB3C0,51,1.6716,0.032776471,10,0,4,1,1.42086,,,CUST10029,BCC,TOILETRIES,Pampers,DT9012,P7Q8R9,Premium Products Co,
2023-02-03,F75CBC71,INV-762E0AC0,77,26.453,0.343545455,10,0,4,1,22.48505,,,CUST10031,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-02-07,572FFDC1,INV-264743EF,79,32.1924,0.407498734,10,0,4,1,27.36354,,,CUST10031,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-03-25,96445481,INV-EE8FD896,106,30.6368,0.289026415,10,0,4,1,26.04128,,,CUST10031,FAMILY,FACIAL TISSUES,Wipes,DT3501,J0DZIZ,Global Enterprises,
2023-07-07,6D522972,INV-5CC6EB9B,23,1.47,0.063913043,10,0,4,1,1.2495,,,CUST10031,BCC,TOILETRIES,Pampers,DT3501,P7Q8R9,Global Enterprises,
2023-11-11,E491440B,INV-ACCD810D,40,3.708599,0.092714975,10,0,4,1,3.15230915,,,CUST10032,BCC,WIPES,Huggies,DT3501,GZ0G57,Global Enterprises,
2023-01-29,A3A7637D,INV-193141CF,39,7.689399,0.197164077,10,0,4,1,6.53598915,,,CUST10034,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-02-18,1A089691,INV-56F98015,21,4.637998,0.220857048,10,0,4,1,3.9422983,,,CUST10034,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-05-12,B471318E,INV-2BF0DA02,89,35.678,0.400876404,10,0,4,1,30.3263,,,CUST10035,FEM,LINERS,Kotex,DT5678,X9YQ3T,Quality Goods Inc,
2023-05-29,EF52B359,INV-C8041BB4,42,6.275,0.149404762,10,0,4,1,5.33375,,,CUST10035,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
2023-08-24,ACFE25CF,INV-8047B65F,27,3.310198,0.122599926,10,0,4,1,2.8136683,,,CUST10035,BCC,WIPES,Huggies,DT5678,GZ0G57,Quality Goods Inc,
2023-08-04,C4586FE6,INV-66E29904,35,10.4958,0.29988,10,0,4,1,8.92143,,,CUST10035,BCC,DIAPERS,Huggies,DT5678,8H9FPQ,Quality Goods Inc,
